Id Produto;Nome Produto;Categoria;Marca;Preço Unit.;Custo Unit.
321;SV Car Video LCD7 M7001 Silver;TV and Video;Southridge Video;329;151,3
322;SV Car Video LCD7 M7002 Silver;TV and Video;Southridge Video;369;169,69
323;SV Car Video LCD7 M7003 Silver;TV and Video;Southridge Video;369;169,69
324;SV Car Video LCD7W M7080 Brown;TV and Video;Southridge Video;500;229,93
325;SV Car Video LCD7W M7081 Brown;TV and Video;Southridge Video;499;229,47
326;SV Car Video TFT7 M7000 Brown;TV and Video;Southridge Video;299;152,44
327;SV Car Video TFT6.2W E6280 Brown;TV and Video;Southridge Video;279;142,24
328;SV Car Video TFT6.2W E6281 Brown;TV and Video;Southridge Video;259;132,05
329;SV Car Video TFT6.2W E6282 Brown;TV and Video;Southridge Video;269;137,14
330;SV Car Video TFT7 M7001 Brown;TV and Video;Southridge Video;309;157,54
331;SV Car Video AM/FM E1000 Brown;TV and Video;Southridge Video;199;101,46
332;SV Car Video AM/FM E1001 Brown;TV and Video;Southridge Video;219;111,65
333;SV Car Video TFT7 M7002 Brown;TV and Video;Southridge Video;319;162,64
334;SV Car Video LCD9.2W X9280 Brown;TV and Video;Southridge Video;999;330,99
335;SV Car Video LCD9.2W X9281 Brown;TV and Video;Southridge Video;869;287,92
336;SV Car Video LCD7W M7082 Brown;TV and Video;Southridge Video;699;321,44
337;SV Car Video LCD7 M7001 Brown;TV and Video;Southridge Video;329;151,3
338;Fabrikam Laptop19W M9800 Black;Computers;Fabrikam;1199;397,25
339;Fabrikam Laptop17W M7080 Black;Computers;Fabrikam;879,9;404,63
340;Fabrikam Laptop17 M7000 Black;Computers;Fabrikam;819;376,63
341;Fabrikam Laptop16W M6080 Black;Computers;Fabrikam;967;444,69
342;Fabrikam Laptop16 M6000 Black;Computers;Fabrikam;599;275,46
343;Fabrikam Laptop19 M9000 Black;Computers;Fabrikam;1099;364,12
344;Fabrikam Laptop12 M2000 White;Computers;Fabrikam;366;186,6
345;Fabrikam Laptop15 M5000 White;Computers;Fabrikam;699;321,44
346;Fabrikam Laptop15.4 M5400 White;Computers;Fabrikam;659;303,05
347;Fabrikam Laptop14.1 M4100 White;Computers;Fabrikam;586;269,48
348;Fabrikam Laptop15.4W M5480 White;Computers;Fabrikam;758;348,58
349;Fabrikam Laptop10.1 M0100 White;Computers;Fabrikam;383;195,26
350;Fabrikam Laptop12W M2080 Silver;Computers;Fabrikam;399;203,42
351;Fabrikam Laptop8.9W E0880 Silver;Computers;Fabrikam;336;171,3
352;Fabrikam Laptop8.9 E0800 Silver;Computers;Fabrikam;320;163,15
353;Fabrikam Laptop10.1 M0101 Silver;Computers;Fabrikam;384,9;196,23
354;Fabrikam Laptop12 M2001 Silver;Computers;Fabrikam;382,95;195,24
355;Fabrikam Laptop8.9 M0801 Silver;Computers;Fabrikam;363,5;185,32
356;Fabrikam Laptop14.1W M4180 Red;Computers;Fabrikam;456,9;210,11
357;Fabrikam Laptop14.1 E4101 Red;Computers;Fabrikam;330;168,24
358;Fabrikam Laptop8.9 E8002 Red;Computers;Fabrikam;326;166,2
359;Fabrikam Laptop12 M2002 Red;Computers;Fabrikam;368;187,62
360;Fabrikam Laptop13.3 M3000 Red;Computers;Fabrikam;380;193,74
361;Fabrikam Laptop13.3W M3080 Red;Computers;Fabrikam;389;198,32
362;Adventure Works Laptop19 X1900 Black;Computers;Adventure Works;1299;430,38
363;Adventure Works Laptop15 M1500 Black;Computers;Adventure Works;699;321,44
364;Adventure Works Laptop12 M1200 Black;Computers;Adventure Works;382,95;195,24
365;Adventure Works Laptop16 M1600 Black;Computers;Adventure Works;599;275,46
366;Adventure Works Laptop15.4W M1548 Black;Computers;Adventure Works;758;348,58
367;Adventure Works Laptop8.9 E0890 Black;Computers;Adventure Works;326;166,2
368;Adventure Works Laptop19W X1980 White;Computers;Adventure Works;1299;430,38
369;Adventure Works Laptop15 M1501 White;Computers;Adventure Works;699;321,44
370;Adventure Works Laptop12 M1201 White;Computers;Adventure Works;382,95;195,24
371;Adventure Works Laptop16 M1601 White;Computers;Adventure Works;599;275,46
372;Adventure Works Laptop15.4W M1548 White;Computers;Adventure Works;758;348,58
373;Adventure Works Laptop8.9 E0890 White;Computers;Adventure Works;326;166,2
374;Adventure Works Laptop19W X1980 Silver;Computers;Adventure Works;1299;430,38
375;Adventure Works Laptop15 M1501 Silver;Computers;Adventure Works;699;321,44
376;Adventure Works Laptop12 M1201 Silver;Computers;Adventure Works;382,95;195,24
377;Adventure Works Laptop16 M1601 Silver;Computers;Adventure Works;599;275,46
378;Adventure Works Laptop15.4W M1548 Silver;Computers;Adventure Works;758;348,58
379;Adventure Works Laptop8.9 E0890 Silver;Computers;Adventure Works;326;166,2
380;Adventure Works Laptop19W X1980 Red;Computers;Adventure Works;1299;430,38
381;Adventure Works Laptop15 M1501 Red;Computers;Adventure Works;699;321,44
382;Adventure Works Laptop12 M1201 Red;Computers;Adventure Works;382,95;195,24
383;Adventure Works Laptop16 M1601 Red;Computers;Adventure Works;599;275,46
384;Adventure Works Laptop15.4W M1548 Red;Computers;Adventure Works;758;348,58
385;Adventure Works Laptop8.9 E0890 Red;Computers;Adventure Works;326;166,2
386;Adventure Works Laptop19W X1980 Blue;Computers;Adventure Works;1299;430,38
387;Adventure Works Laptop15 M1501 Blue;Computers;Adventure Works;699;321,44
388;Adventure Works Laptop12 M1201 Blue;Computers;Adventure Works;382,95;195,24
389;Adventure Works Laptop16 M1601 Blue;Computers;Adventure Works;599;275,46
390;WWI Laptop19W X0196 Black;Computers;Wide World Importers;1299;430,38
391;WWI Laptop15 M0150 Black;Computers;Wide World Importers;699;321,44
392;WWI Laptop12 M0120 Black;Computers;Wide World Importers;382,95;195,24
393;WWI Laptop16 M0160 Black;Computers;Wide World Importers;599;275,46
394;WWI Laptop15.4W M0156 Black;Computers;Wide World Importers;758;348,58
395;WWI Laptop8.9 E0089 Black;Computers;Wide World Importers;326;166,2
396;WWI Laptop19W X0196 White;Computers;Wide World Importers;1299;430,38
397;WWI Laptop15 M0150 White;Computers;Wide World Importers;699;321,44
398;WWI Laptop12 M0120 White;Computers;Wide World Importers;382,95;195,24
399;WWI Laptop16 M0160 White;Computers;Wide World Importers;599;275,46
400;WWI Laptop15.4W M0156 White;Computers;Wide World Importers;758;348,58
401;WWI Laptop8.9 E0089 White;Computers;Wide World Importers;326;166,2
402;WWI Laptop19W X0196 Blue;Computers;Wide World Importers;1299;430,38
403;WWI Laptop15 M0150 Blue;Computers;Wide World Importers;699;321,44
404;Proseware Laptop19 X910 Black;Computers;Proseware;1299;430,38
405;Proseware Laptop15 M510 Black;Computers;Proseware;699;321,44
406;Proseware Laptop12 M210 Black;Computers;Proseware;382,95;195,24
407;Proseware Laptop16 M610 Black;Computers;Proseware;599;275,46
408;Proseware Laptop15.4W M518 Black;Computers;Proseware;758;348,58
409;Proseware Laptop8.9 E089 Black;Computers;Proseware;326;166,2
410;Proseware Laptop19W X910 White;Computers;Proseware;1299;430,38
411;Proseware Laptop15 M510 White;Computers;Proseware;699;321,44
412;Proseware Laptop12 M210 White;Computers;Proseware;382,95;195,24
413;Proseware Laptop16 M610 White;Computers;Proseware;599;275,46
414;Proseware Laptop15.4W M518 White;Computers;Proseware;758;348,58
415;Proseware Laptop8.9 E089 White;Computers;Proseware;326;166,2
416;Adventure Works Desktop PC2.33 XD233 Silver;Computers;Adventure Works;969;321,05
417;Adventure Works Desktop PC2.30 MD230 Silver;Computers;Adventure Works;599;275,46
418;Adventure Works Desktop PC1.60 ED160 Silver;Computers;Adventure Works;269,95;137,63
419;Adventure Works Desktop PC1.80 ED180 Silver;Computers;Adventure Works;369;188,13
420;Adventure Works Desktop PC1.80 ED182 Silver;Computers;Adventure Works;499,9;254,86
421;Adventure Works Desktop PC3.0 MS300 Silver;Computers;Adventure Works;469;215,68
422;Adventure Works Desktop PC2.33 XD233 Black;Computers;Adventure Works;969;321,05
423;Adventure Works Desktop PC2.30 MD230 Black;Computers;Adventure Works;599;275,46
424;Adventure Works Desktop PC1.60 ED160 Black;Computers;Adventure Works;269,95;137,63
425;Adventure Works Desktop PC1.80 ED180 Black;Computers;Adventure Works;369;188,13
426;Adventure Works Desktop PC1.80 ED182 Black;Computers;Adventure Works;499,9;254,86
427;Adventure Works Desktop PC3.0 MS300 Black;Computers;Adventure Works;469;215,68
428;Adventure Works Desktop PC2.33 XD233 Brown;Computers;Adventure Works;969;321,05
429;Adventure Works Desktop PC2.30 MD230 Brown;Computers;Adventure Works;599,9;275,87
430;Adventure Works Desktop PC1.60 ED160 Brown;Computers;Adventure Works;269,95;137,63
431;Adventure Works Desktop PC1.80 ED180 Brown;Computers;Adventure Works;369;188,13
432;Adventure Works Desktop PC1.80 ED182 Brown;Computers;Adventure Works;499,9;254,86
433;Adventure Works Desktop PC2.33 XD233 White;Computers;Adventure Works;969;321,05
434;Adventure Works Desktop PC2.30 MD230 White;Computers;Adventure Works;599;275,46
435;Adventure Works Desktop PC1.60 ED160 White;Computers;Adventure Works;269,95;137,63
436;Adventure Works Desktop PC1.80 ED180 White;Computers;Adventure Works;369;188,13
437;Adventure Works Desktop PC1.80 ED182 White;Computers;Adventure Works;499,9;254,86
438;WWI Desktop PC2.33 X2330 Silver;Computers;Wide World Importers;919;304,48
439;WWI Desktop PC2.30 M2300 Brown;Computers;Wide World Importers;559;257,06
440;WWI Desktop PC1.60 E1600 Silver;Computers;Wide World Importers;219,95;112,14
441;WWI Desktop PC1.80 E1800 Brown;Computers;Wide World Importers;229,9;117,21
442;WWI Desktop PC1.80 E1801 Silver;Computers;Wide World Importers;269,9;137,6
443;WWI Desktop PC3.0 M0300 Silver;Computers;Wide World Importers;349;160,49
444;WWI Desktop PC2.33 X2330 Black;Computers;Wide World Importers;919;304,48
445;WWI Desktop PC2.30 M2300 Black;Computers;Wide World Importers;559;257,06
446;WWI Desktop PC1.60 E1600 Black;Computers;Wide World Importers;219,95;112,14
447;WWI Desktop PC1.80 E1800 Black;Computers;Wide World Importers;229,9;117,21
448;WWI Desktop PC1.80 E1801 Black;Computers;Wide World Importers;269,9;137,6
449;WWI Desktop PC3.0 M0300 Black;Computers;Wide World Importers;349;160,49
450;WWI Desktop PC2.33 X2330 Brown;Computers;Wide World Importers;919;304,48
451;WWI Desktop PC2.30 M2300 Silver;Computers;Wide World Importers;559;257,06
452;WWI Desktop PC1.60 E1600 Red;Computers;Wide World Importers;219,95;112,14
453;WWI Desktop PC1.80 E1800 Silver;Computers;Wide World Importers;229,9;117,21
454;WWI Desktop PC1.80 E1801 Brown;Computers;Wide World Importers;269,9;137,6
455;WWI Desktop PC2.33 X2330 White;Computers;Wide World Importers;919;304,48
456;WWI Desktop PC2.30 M2300 White;Computers;Wide World Importers;559;257,06
457;WWI Desktop PC1.60 E1600 White;Computers;Wide World Importers;219,95;112,14
458;WWI Desktop PC1.80 E1800 White;Computers;Wide World Importers;229,9;117,21
459;WWI Desktop PC1.80 E1801 White;Computers;Wide World Importers;269,9;137,6
460;WWI Desktop PC1.80 E1802 White;Computers;Wide World Importers;299,9;152,9
461;Proseware LCD24 X300 Black;Computers;Proseware;819;271,35
462;Proseware LCD24W X300 Black;Computers;Proseware;869;287,92
463;Proseware LCD22 M2000 Black;Computers;Proseware;619;205,09
464;Proseware LCD22W M2001 Black;Computers;Proseware;679;224,97
465;Proseware LCD20 M200 Black;Computers;Proseware;259;119,11
466;Proseware LCD20W M230 Black;Computers;Proseware;279;128,3
467;Proseware LCD19 E1000 Black;Computers;Proseware;139;63,92
468;Proseware LCD19W M100 Black;Computers;Proseware;179;82,32
469;Proseware LCD17 E200 Black;Computers;Proseware;99;50,47
470;Proseware LCD17W E202 Black;Computers;Proseware;129;65,77
471;Proseware LCD15 E103 Black;Computers;Proseware;99;50,47
472;Proseware CRT19 E201 Black;Computers;Proseware;69;35,18
473;Proseware CRT17 E104 Black;Computers;Proseware;59;30,08
474;Proseware CRT15 E10 Black;Computers;Proseware;49;24,98
475;Proseware LCD24 X300 White;Computers;Proseware;819;271,35
476;Proseware LCD24W X300 White;Computers;Proseware;869;287,92
477;Proseware LCD22 M2000 White;Computers;Proseware;619;205,09
478;Proseware LCD22W M2001 White;Computers;Proseware;679;224,97
479;Proseware LCD20 M200 White;Computers;Proseware;259;119,11
480;Proseware LCD20W M230 White;Computers;Proseware;279;128,3
481;Proseware LCD19 E1000 White;Computers;Proseware;139;63,92
482;Proseware LCD19W M100 White;Computers;Proseware;179;82,32
483;Proseware LCD17 E200 White;Computers;Proseware;99;50,47
484;Proseware LCD17W E202 White;Computers;Proseware;129;65,77
485;Proseware LCD15 E103 White;Computers;Proseware;99;50,47
486;Proseware CRT19 E201 White;Computers;Proseware;69;35,18
487;Proseware CRT17 E104 White;Computers;Proseware;59;30,08
488;Proseware CRT15 E10 White;Computers;Proseware;49;24,98
489;Adventure Works LCD24 X300 Black;Computers;Adventure Works;819;271,35
490;Adventure Works LCD24W X300 Black;Computers;Adventure Works;869;287,92
491;Adventure Works LCD22 M200 Black;Computers;Adventure Works;619;205,09
492;Adventure Works LCD22W M200 Black;Computers;Adventure Works;679;224,97
493;Adventure Works LCD20 M210 Black;Computers;Adventure Works;259;119,11
494;Adventure Works LCD20W M240 Black;Computers;Adventure Works;279;128,3
495;Adventure Works LCD19 E108 Black;Computers;Adventure Works;139;70,87
496;Adventure Works LCD19W M100 Black;Computers;Adventure Works;179;82,32
497;Adventure Works LCD17 E200 Black;Computers;Adventure Works;99;50,47
498;Adventure Works LCD17W E203 Black;Computers;Adventure Works;129;65,77
499;Adventure Works LCD15 E100 Black;Computers;Adventure Works;99;50,47
500;Adventure Works CRT19 E10 Black;Computers;Adventure Works;69;22,86
501;Adventure Works CRT17 E105 Black;Computers;Adventure Works;59;30,08
502;Adventure Works CRT15 E101 Black;Computers;Adventure Works;90;29,82
503;Adventure Works LCD24 X300 White;Computers;Adventure Works;819;271,35
504;Adventure Works LCD24W X300 White;Computers;Adventure Works;869;287,92
505;Adventure Works LCD22 M200 White;Computers;Adventure Works;619;205,09
506;Adventure Works LCD22W M200 White;Computers;Adventure Works;679;224,97
507;Adventure Works LCD20 M210 White;Computers;Adventure Works;259;119,11
508;Adventure Works LCD20W M240 White;Computers;Adventure Works;279;128,3
509;Adventure Works LCD19 E108 White;Computers;Adventure Works;139;70,87
510;Adventure Works LCD19W M100 White;Computers;Adventure Works;179;82,32
511;Adventure Works LCD17 E200 White;Computers;Adventure Works;99;50,47
512;Adventure Works LCD17W E203 White;Computers;Adventure Works;129;65,77
513;Adventure Works LCD15 E100 White;Computers;Adventure Works;99;50,47
514;Adventure Works CRT19 E10 White;Computers;Adventure Works;69;22,86
515;Adventure Works CRT17 E105 White;Computers;Adventure Works;59;30,08
516;Adventure Works CRT15 E101 White;Computers;Adventure Works;90;29,82
517;WWI LCD24 X300 Black;Computers;Wide World Importers;819;271,35
518;WWI LCD24W X300 Black;Computers;Wide World Importers;869;287,92
519;WWI LCD22 M2002 Black;Computers;Wide World Importers;619;205,09
520;WWI LCD22W M2003 Black;Computers;Wide World Importers;679;224,97
521;WWI LCD20 M220 Black;Computers;Wide World Importers;259;119,11
522;WWI LCD20W M250 Black;Computers;Wide World Importers;279;128,3
523;WWI LCD19 E107 Black;Computers;Wide World Importers;139;70,87
524;WWI LCD19W M100 Black;Computers;Wide World Importers;179;82,32
525;WWI LCD17 E200 Black;Computers;Wide World Importers;99;50,47
526;WWI LCD17W E200 Black;Computers;Wide World Importers;129;65,77
527;WWI CRT17 E106 Black;Computers;Wide World Importers;99;50,47
528;WWI LCD24 X300 White;Computers;Wide World Importers;819;271,35
529;WWI LCD24W X300 White;Computers;Wide World Importers;869;287,92
530;WWI LCD22 M2002 White;Computers;Wide World Importers;619;205,09
531;WWI LCD22W M2003 White;Computers;Wide World Importers;679;224,97
532;WWI LCD20 M220 White;Computers;Wide World Importers;259;119,11
533;WWI LCD20W M250 White;Computers;Wide World Importers;279;128,3
534;WWI LCD19 E107 White;Computers;Wide World Importers;139;70,87
535;WWI LCD19W M100 White;Computers;Wide World Importers;179;82,32
536;WWI LCD17 E205 White;Computers;Wide World Importers;99;50,47
537;WWI LCD17W E200 White;Computers;Wide World Importers;129;65,77
538;WWI CRT17 E106 White;Computers;Wide World Importers;99;50,47
539;Proseware Projector 1080p LCD86 Black;Computers;Proseware;2295;760,38
540;Proseware Projector 1080p DLP86 Black;Computers;Proseware;2499;827,97
541;Proseware Projector 720p LCD56 Black;Computers;Proseware;699;321,44
542;Proseware Projector 720p DLP56 Black;Computers;Proseware;999;459,4
543;Proseware Projector 480p LCD12 Black;Computers;Proseware;229;116,75
544;Proseware Projector 480p DLP12 Black;Computers;Proseware;499;254,4
545;Proseware Screen 125in X1609 Black;Computers;Proseware;459;152,08
546;Proseware Screen 113in X1609 Black;Computers;Proseware;299;99,06
547;Proseware Screen 106in M1609 Black;Computers;Proseware;251;115,43
548;Proseware Screen 100in M1609 Black;Computers;Proseware;190;87,37
549;Proseware Screen 85in E1010 Black;Computers;Proseware;139;70,87
550;Proseware Screen 80in E1010 Black;Computers;Proseware;109;55,57
551;Proseware Projector 1080p LCD86 White;Computers;Proseware;2295;760,38
552;Proseware Projector 1080p DLP86 White;Computers;Proseware;2499;827,97
553;Proseware Projector 720p LCD56 White;Computers;Proseware;699;321,44
554;Proseware Projector 720p DLP56 White;Computers;Proseware;999;459,4
555;Proseware Projector 480p LCD12 White;Computers;Proseware;229;116,75
556;Proseware Projector 480p DLP12 White;Computers;Proseware;499;254,4
557;Proseware Screen 125in X1609 White;Computers;Proseware;459;152,08
558;Proseware Screen 113in X1609 White;Computers;Proseware;299;99,06
559;Proseware Screen 106in M1609 White;Computers;Proseware;251;115,43
560;Proseware Screen 100in M1609 White;Computers;Proseware;190;87,37
561;Proseware Screen 85in E1010 White;Computers;Proseware;139;70,87
562;Proseware Screen 80in E1010 White;Computers;Proseware;109;55,57
563;Proseware Projector 1080p LCD86 Silver;Computers;Proseware;2295;760,38
564;Proseware Projector 1080p DLP86 Silver;Computers;Proseware;2499;827,97
565;Proseware Projector 720p LCD56 Silver;Computers;Proseware;699;321,44
566;Proseware Projector 720p DLP56 Silver;Computers;Proseware;999;459,4
